event_id,signal_date,source_sector,destination_sector,ticker,reference_peak,drawdown_date,lead_trading_days,hit_20pct,last_session_before_drawdown,source_sector_label,destination_sector_label
22,2017-10-31,biotech,semiconductor,4743,20.330448150634766,,,False,,生技醫療,半導體
22,2017-10-31,biotech,semiconductor,4736,53.19301223754883,,,False,,生技醫療,半導體
22,2017-10-31,biotech,semiconductor,4755,33.65155029296875,,,False,,生技醫療,半導體
22,2017-10-31,biotech,semiconductor,4716,18.580158233642578,2017-11-23,17.0,True,2017-11-22,生技醫療,半導體
22,2017-10-31,biotech,semiconductor,1736,33.34200668334961,,,False,,生技醫療,半導體
22,2017-10-31,biotech,semiconductor,4722,22.529842376708984,,,False,,生技醫療,半導體
23,2017-11-02,shipping,semiconductor,2610,10.47315502166748,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2603,14.781062126159668,2018-04-17,107.0,True,2018-04-16,航運,半導體
23,2017-11-02,shipping,semiconductor,2633,19.476089477539062,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2618,11.066800117492676,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2609,6.330818176269531,2018-02-08,69.0,True,2018-02-07,航運,半導體
23,2017-11-02,shipping,semiconductor,2606,23.704641342163086,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2615,10.10657787322998,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2634,27.9387264251709,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2601,7.184915542602539,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2605,16.528480529785156,2018-03-23,93.0,True,2018-03-22,航運,半導體
23,2017-11-02,shipping,semiconductor,2636,14.066644668579102,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2607,18.230623245239258,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2642,26.651723861694336,2018-02-09,70.0,True,2018-02-08,航運,半導體
23,2017-11-02,shipping,semiconductor,2637,16.8468017578125,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2614,14.640666961669922,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2612,20.213468551635742,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2640,44.91768264770508,2018-01-11,49.0,True,2018-01-10,航運,半導體
23,2017-11-02,shipping,semiconductor,2617,10.495387077331543,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2630,28.141490936279297,2018-02-22,73.0,True,2018-02-21,航運,半導體
23,2017-11-02,shipping,semiconductor,2616,21.6715087890625,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2641,7.216614723205566,2018-02-07,68.0,True,2018-02-06,航運,半導體
23,2017-11-02,shipping,semiconductor,2608,25.08963966369629,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2613,10.079623222351074,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2611,4.714229106903076,,,False,,航運,半導體
23,2017-11-02,shipping,semiconductor,2643,20.569629669189453,,,False,,航運,半導體
24,2017-11-14,electronics,biotech,3406,316.1132507324219,2017-12-18,24.0,True,2017-12-15,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3019,99.13365173339844,2017-12-05,15.0,True,2017-12-04,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3008,4623.38134765625,2017-12-05,15.0,True,2017-12-04,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3443,273.4320983886719,2017-12-06,16.0,True,2017-12-05,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3673,87.23267364501953,2017-12-26,30.0,True,2017-12-25,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3661,116.60509490966797,2017-11-15,1.0,True,2017-11-14,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3374,69.24297332763672,2018-02-12,63.0,True,2018-02-09,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3481,11.388164520263672,2018-04-24,104.0,True,2018-04-23,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3552,175.584716796875,2017-11-15,1.0,True,2017-11-14,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3665,246.87274169921875,2017-12-01,13.0,True,2017-11-30,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3362,69.14996337890625,2017-12-07,17.0,True,2017-12-06,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3081,372.40484619140625,2018-02-06,59.0,True,2018-02-05,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3413,142.32826232910156,,,False,,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3006,38.856468200683594,2017-12-07,17.0,True,2017-12-06,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3532,175.35877990722656,2017-12-26,30.0,True,2017-12-25,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3504,73.71485900878906,2017-11-15,1.0,True,2017-11-14,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3323,34.9589729309082,2017-11-15,1.0,True,2017-11-14,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3059,25.261117935180664,,,False,,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3533,154.22947692871094,,,False,,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3630,53.46977233886719,2017-12-06,16.0,True,2017-12-05,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3003,64.3641128540039,2017-12-01,13.0,True,2017-11-30,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3526,65.47746276855469,2018-03-23,85.0,True,2018-03-22,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3045,76.35848999023438,,,False,,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3691,255.54701232910156,2018-02-05,58.0,True,2018-02-02,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3035,44.93399429321289,,,False,,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3324,70.57405853271484,2017-12-07,17.0,True,2017-12-06,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3441,40.30827713012695,2017-11-15,1.0,True,2017-11-14,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3576,28.473224639892578,2017-12-07,17.0,True,2017-12-06,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3016,29.723669052124023,,,False,,電子零組件,生技醫療
24,2017-11-14,electronics,biotech,3545,36.725563049316406,2017-11-20,4.0,True,2017-11-17,電子零組件,生技醫療
25,2017-11-21,computing,finance,6456,223.52288818359375,2017-12-01,8.0,True,2017-11-30,資訊/通訊,金融
25,2017-11-21,computing,finance,6488,318.4262390136719,,,False,,資訊/通訊,金融
25,2017-11-21,computing,finance,6182,35.89229202270508,2017-12-06,11.0,True,2017-12-05,資訊/通訊,金融
25,2017-11-21,computing,finance,6116,9.765524864196777,2018-02-06,54.0,True,2018-02-05,資訊/通訊,金融
25,2017-11-21,computing,finance,4943,574.2738647460938,2017-12-29,28.0,True,2017-12-28,資訊/通訊,金融
25,2017-11-21,computing,finance,6462,173.54539489746094,2018-02-07,55.0,True,2018-02-06,資訊/通訊,金融
25,2017-11-21,computing,finance,6153,37.28675079345703,,,False,,資訊/通訊,金融
25,2017-11-21,computing,finance,4966,484.182373046875,2018-04-20,97.0,True,2018-04-19,資訊/通訊,金融
25,2017-11-21,computing,finance,6180,64.79588317871094,2017-12-14,17.0,True,2017-12-13,資訊/通訊,金融
25,2017-11-21,computing,finance,4938,46.98373031616211,,,False,,資訊/通訊,金融
